ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
54628,99999,1.000000000,1.000000000,1.000000000,1.000000000
54629,99999,1.000000000,1.000000000,1.000000000,1.000000000
54630,99999,1.000000000,1.000000000,1.000000000,1.000000000
54631,99999,1.000000000,1.000000000,1.000000000,1.000000000
54632,99999,1.000000000,1.000000000,1.000000000,1.000000000
54634,99999,1.000000000,1.000000000,1.000000000,1.000000000
54635,99999,1.000000000,1.000000000,1.000000000,1.000000000
54636,29100,1.000000000,1.000000000,1.000000000,1.000000000
54637,99999,1.000000000,1.000000000,0.000000000,1.000000000
54638,99999,1.000000000,1.000000000,1.000000000,1.000000000
54639,99999,1.000000000,1.000000000,1.000000000,1.000000000
54641,99999,0.000000000,0.000000000,1.000000000,1.000000000
54642,29100,0.078694818,0.021276596,0.000000000,0.075454545
54642,99999,0.921305182,0.978723404,1.000000000,0.924545455
54643,99999,0.000000000,0.000000000,1.000000000,1.000000000
54644,29100,0.985602094,1.000000000,1.000000000,0.986198243
54644,99999,0.014397906,0.000000000,0.000000000,0.013801757
54645,99999,0.000000000,0.000000000,1.000000000,1.000000000
54646,99999,1.000000000,1.000000000,1.000000000,1.000000000
54648,99999,1.000000000,1.000000000,1.000000000,1.000000000
54649,99999,0.000000000,1.000000000,0.000000000,1.000000000
54650,29100,1.000000000,1.000000000,1.000000000,1.000000000
54651,99999,1.000000000,1.000000000,1.000000000,1.000000000
54652,99999,1.000000000,1.000000000,1.000000000,1.000000000
54653,29100,0.831663327,0.666666667,0.857142857,0.829126214
54653,99999,0.168336673,0.333333333,0.142857143,0.170873786
54654,99999,0.000000000,0.000000000,1.000000000,1.000000000
54655,99999,1.000000000,1.000000000,1.000000000,1.000000000
54656,99999,0.997911291,0.998236332,1.000000000,0.998012148
54656,29100,0.002088709,0.001763668,0.000000000,0.001987852
54657,99999,1.000000000,0.000000000,1.000000000,1.000000000
54658,29100,0.146835443,0.181818182,0.173913043,0.147967480
54658,99999,0.853164557,0.818181818,0.826086957,0.852032520
54659,99999,1.000000000,1.000000000,1.000000000,1.000000000
54660,99999,1.000000000,1.000000000,1.000000000,1.000000000
54661,99999,1.000000000,1.000000000,1.000000000,1.000000000
54662,99999,0.000000000,0.000000000,1.000000000,1.000000000
54664,99999,1.000000000,1.000000000,1.000000000,1.000000000
54665,99999,1.000000000,1.000000000,1.000000000,1.000000000
54666,99999,1.000000000,1.000000000,1.000000000,1.000000000
54667,99999,0.997173811,1.000000000,1.000000000,0.997404844
54667,29100,0.002826189,0.000000000,0.000000000,0.002595156
54669,29100,1.000000000,1.000000000,1.000000000,1.000000000
54670,99999,1.000000000,1.000000000,1.000000000,1.000000000
54701,20740,0.993799772,1.000000000,1.000000000,0.994857035
54701,32860,0.006200228,0.000000000,0.000000000,0.005142965
54702,20740,1.000000000,1.000000000,1.000000000,1.000000000
54703,20740,0.993154477,1.000000000,0.998144712,0.993857384
54703,32860,0.006845523,0.000000000,0.001855288,0.006142616
54720,20740,1.000000000,1.000000000,1.000000000,1.000000000
54721,99999,0.930029155,0.923076923,0.857142857,0.929178470
54721,33460,0.023323615,0.000000000,0.000000000,0.022662890
54721,32860,0.046647230,0.076923077,0.142857143,0.048158640
54722,20740,1.000000000,1.000000000,1.000000000,1.000000000
54723,33460,1.000000000,1.000000000,1.000000000,1.000000000
54724,20740,0.999118943,1.000000000,1.000000000,0.999201491
54724,32860,0.000881057,0.000000000,0.000000000,0.000798509
54725,32860,1.000000000,1.000000000,1.000000000,1.000000000
54726,20740,1.000000000,1.000000000,1.000000000,1.000000000
54727,20740,1.000000000,1.000000000,1.000000000,1.000000000
54728,99999,0.996504515,1.000000000,1.000000000,0.996735582
54728,32860,0.003495485,0.000000000,0.000000000,0.003264418
54729,20740,1.000000000,1.000000000,1.000000000,1.000000000
54730,20740,0.118666089,0.058823529,0.058823529,0.115733114
54730,32860,0.881333911,0.941176471,0.941176471,0.884266886
54731,99999,1.000000000,1.000000000,1.000000000,1.000000000
54732,20740,1.000000000,1.000000000,1.000000000,1.000000000
54733,99999,1.000000000,1.000000000,1.000000000,1.000000000
54734,33460,0.082446809,0.000000000,0.000000000,0.079896907
54734,32860,0.917553191,1.000000000,1.000000000,0.920103093
54735,32860,0.000000000,1.000000000,0.000000000,1.000000000
54736,99999,0.988944724,1.000000000,1.000000000,0.990226566
54736,32860,0.011055276,0.000000000,0.000000000,0.009773434
54737,32860,0.933920705,1.000000000,1.000000000,0.936440678
54737,99999,0.066079295,0.000000000,0.000000000,0.063559322
54738,99999,0.442698101,0.535714286,0.894736842,0.449809403
54738,20740,0.557301899,0.464285714,0.105263158,0.550190597
54739,32860,0.753303965,0.807017544,0.933333333,0.757276995
54739,20740,0.246696035,0.192982456,0.066666667,0.242723005
54740,33460,0.756951596,0.916666667,1.000000000,0.764822134
54740,32860,0.243048404,0.083333333,0.000000000,0.235177866
54741,20740,0.661220044,0.750000000,0.928571429,0.666666667
54741,99999,0.338779956,0.250000000,0.071428571,0.333333333
54742,20740,1.000000000,1.000000000,1.000000000,1.000000000
54743,99999,0.000000000,1.000000000,0.000000000,1.000000000
54745,20740,0.812615955,0.872727273,0.888888889,0.815384615
54745,99999,0.187384045,0.127272727,0.111111111,0.184615385
54746,99999,1.000000000,1.000000000,1.000000000,1.000000000
54747,99999,1.000000000,1.000000000,1.000000000,1.000000000
54748,20740,1.000000000,1.000000000,1.000000000,1.000000000
54749,32860,0.889667250,0.941176471,1.000000000,0.894736842
54749,33460,0.110332750,0.058823529,0.000000000,0.105263158
54750,33460,1.000000000,1.000000000,1.000000000,1.000000000
54751,32860,0.999739312,1.000000000,1.000000000,0.999779800
54751,33460,0.000260688,0.000000000,0.000000000,0.000220200
54754,99999,1.000000000,1.000000000,1.000000000,1.000000000
54755,32860,0.113545817,0.071794872,0.048192771,0.109968354
54755,99999,0.789698349,0.917948718,0.927710843,0.799314346
54755,20740,0.096755834,0.010256410,0.024096386,0.090717300
54756,99999,1.000000000,1.000000000,1.000000000,1.000000000
54757,99999,0.329224448,0.370370370,0.137931034,0.327009486
54757,32860,0.079609656,0.037037037,0.000000000,0.077883175
54757,20740,0.591165896,0.592592593,0.862068966,0.595107339
54758,20740,0.117647059,0.069565217,0.000000000,0.112463282
54758,99999,0.882352941,0.930434783,1.000000000,0.887536718
54759,33460,0.004938272,0.000000000,0.000000000,0.004314995
54759,99999,0.995061728,1.000000000,1.000000000,0.995685005
54760,99999,0.000000000,0.000000000,1.000000000,1.000000000
54761,32860,0.005385996,0.000000000,0.000000000,0.005042017
54761,99999,0.010771993,0.000000000,0.000000000,0.010084034
54761,33460,0.983842011,1.000000000,1.000000000,0.984873950
54762,32860,0.088328076,0.050000000,0.000000000,0.085074627
54762,99999,0.911671924,0.950000000,1.000000000,0.914925373
54763,32860,0.854875283,1.000000000,0.625000000,0.851111111
54763,99999,0.145124717,0.000000000,0.375000000,0.148888889
54764,32860,0.000000000,0.000000000,1.000000000,1.000000000
54765,32860,0.000000000,0.000000000,1.000000000,1.000000000
54766,20740,0.089262613,0.076923077,0.000000000,0.088198758
54766,99999,0.910737387,0.923076923,1.000000000,0.911801242
54767,32860,0.005657709,0.000000000,0.000000000,0.005486968
54767,33460,0.994342291,1.000000000,1.000000000,0.994513032
54768,20740,0.831389699,0.900000000,1.000000000,0.840070299
54768,99999,0.168610301,0.100000000,0.000000000,0.159929701
54769,99999,0.882857143,0.944444444,1.000000000,0.888000000
54769,33460,0.117142857,0.055555556,0.000000000,0.112000000
54770,20740,0.152427184,0.057692308,0.000000000,0.144796380
54770,99999,0.847572816,0.942307692,1.000000000,0.855203620
54771,99999,1.000000000,1.000000000,1.000000000,1.000000000
54772,32860,1.000000000,1.000000000,1.000000000,1.000000000
54773,99999,1.000000000,1.000000000,1.000000000,1.000000000
54774,20740,0.000000000,1.000000000,0.000000000,1.000000000
54801,99999,1.000000000,1.000000000,1.000000000,1.000000000
54805,99999,1.000000000,1.000000000,1.000000000,1.000000000
54806,99999,1.000000000,1.000000000,1.000000000,1.000000000
54810,99999,1.000000000,1.000000000,1.000000000,1.000000000
54812,99999,1.000000000,1.000000000,1.000000000,1.000000000
54813,99999,1.000000000,1.000000000,1.000000000,1.000000000
54814,99999,1.000000000,1.000000000,1.000000000,1.000000000
54816,99999,0.000000000,0.000000000,1.000000000,1.000000000
54817,99999,1.000000000,1.000000000,1.000000000,1.000000000
54819,99999,1.000000000,1.000000000,1.000000000,1.000000000
54820,20260,0.726161369,0.857142857,1.000000000,0.731591449
54820,99999,0.273838631,0.142857143,0.000000000,0.268408551
54821,99999,1.000000000,1.000000000,1.000000000,1.000000000
54822,99999,1.000000000,1.000000000,1.000000000,1.000000000
54824,99999,1.000000000,1.000000000,1.000000000,1.000000000
54826,99999,1.000000000,1.000000000,1.000000000,1.000000000
54827,99999,1.000000000,1.000000000,1.000000000,1.000000000
54828,99999,1.000000000,1.000000000,1.000000000,1.000000000
54829,99999,1.000000000,1.000000000,1.000000000,1.000000000
54830,20260,0.044391832,0.137931034,0.000000000,0.045016077
54830,99999,0.955608168,0.862068966,1.000000000,0.954983923
54832,99999,1.000000000,1.000000000,1.000000000,1.000000000
54835,99999,1.000000000,1.000000000,1.000000000,1.000000000
54836,20260,1.000000000,1.000000000,1.000000000,1.000000000
54837,99999,1.000000000,1.000000000,1.000000000,1.000000000
54838,20260,0.940740741,1.000000000,1.000000000,0.942081448
54838,99999,0.059259259,0.000000000,0.000000000,0.057918552
54839,99999,1.000000000,1.000000000,1.000000000,1.000000000
54840,99999,1.000000000,1.000000000,1.000000000,1.000000000
54841,99999,1.000000000,1.000000000,1.000000000,1.000000000
54842,20260,0.000000000,1.000000000,0.000000000,1.000000000
54843,99999,1.000000000,1.000000000,1.000000000,1.000000000
54844,99999,1.000000000,1.000000000,1.000000000,1.000000000
54845,99999,1.000000000,1.000000000,1.000000000,1.000000000
54846,99999,1.000000000,1.000000000,1.000000000,1.000000000
54847,99999,1.000000000,1.000000000,1.000000000,1.000000000
54848,99999,1.000000000,1.000000000,1.000000000,1.000000000
54849,20260,1.000000000,1.000000000,1.000000000,1.000000000
54850,99999,1.000000000,1.000000000,0.000000000,1.000000000
54853,99999,1.000000000,1.000000000,1.000000000,1.000000000
54854,20260,1.000000000,1.000000000,0.000000000,1.000000000
54855,99999,1.000000000,1.000000000,1.000000000,1.000000000
54856,99999,1.000000000,1.000000000,1.000000000,1.000000000
54857,99999,0.000000000,0.000000000,1.000000000,1.000000000
54858,99999,1.000000000,1.000000000,1.000000000,1.000000000
54859,20260,0.121229698,0.000000000,0.000000000,0.117746479
54859,99999,0.878770302,1.000000000,1.000000000,0.882253521
54861,99999,0.000000000,0.000000000,1.000000000,1.000000000
54862,99999,1.000000000,1.000000000,1.000000000,1.000000000
54864,20260,1.000000000,1.000000000,1.000000000,1.000000000
54865,99999,1.000000000,1.000000000,1.000000000,1.000000000
54867,99999,1.000000000,1.000000000,1.000000000,1.000000000
54868,99999,1.000000000,1.000000000,1.000000000,1.000000000
54870,99999,1.000000000,1.000000000,1.000000000,1.000000000
54871,99999,1.000000000,1.000000000,1.000000000,1.000000000
54872,99999,1.000000000,1.000000000,1.000000000,1.000000000
54873,20260,0.601541251,0.704545455,0.703703704,0.604743083
54873,99999,0.398458749,0.295454545,0.296296296,0.395256917
54874,20260,1.000000000,1.000000000,1.000000000,1.000000000
54875,99999,1.000000000,1.000000000,1.000000000,1.000000000
54876,99999,1.000000000,1.000000000,1.000000000,1.000000000
54880,20260,1.000000000,1.000000000,1.000000000,1.000000000
54888,99999,1.000000000,1.000000000,1.000000000,1.000000000
54889,99999,1.000000000,1.000000000,1.000000000,1.000000000
54890,20260,0.000000000,0.000000000,1.000000000,1.000000000
54891,99999,1.000000000,1.000000000,1.000000000,1.000000000
54893,99999,1.000000000,1.000000000,1.000000000,1.000000000
54895,99999,1.000000000,1.000000000,1.000000000,1.000000000
54896,99999,1.000000000,1.000000000,1.000000000,1.000000000
54901,36780,1.000000000,1.000000000,1.000000000,1.000000000
54902,36780,1.000000000,1.000000000,1.000000000,1.000000000
54903,36780,1.000000000,1.000000000,1.000000000,1.000000000
54904,36780,0.999610440,0.998633880,1.000000000,0.999572613
54904,22540,0.000389560,0.001366120,0.000000000,0.000427387
54906,36780,0.000000000,1.000000000,0.000000000,1.000000000
54909,44620,0.895049505,0.846153846,1.000000000,0.894332373
54909,99999,0.104950495,0.153846154,0.000000000,0.105667627
54911,11540,1.000000000,1.000000000,1.000000000,1.000000000
54912,11540,1.000000000,1.000000000,1.000000000,1.000000000
54913,11540,1.000000000,1.000000000,1.000000000,1.000000000
54914,36780,0.029574331,0.040066778,0.026917900,0.030599235
54914,11540,0.970425669,0.959933222,0.973082100,0.969400765
54915,11540,0.893447293,0.858363858,0.706155633,0.883567343
54915,36780,0.106552707,0.141636142,0.293844367,0.116432657
54919,11540,0.000000000,1.000000000,0.000000000,1.000000000
54921,99999,0.083850932,0.181818182,0.000000000,0.086956522
54921,44620,0.916149068,0.818181818,1.000000000,0.913043478
54922,11540,0.606209150,0.560000000,0.538461538,0.603076923
54922,99999,0.393790850,0.440000000,0.461538462,0.396923077
54923,36780,0.030093145,0.008902077,0.000000000,0.027640883
54923,99999,0.969906855,0.991097923,1.000000000,0.972359117
54926,99999,1.000000000,0.000000000,1.000000000,1.000000000
54927,36780,1.000000000,0.000000000,1.000000000,1.000000000
54928,43020,1.000000000,1.000000000,1.000000000,1.000000000
54929,99999,0.804035874,0.944805195,0.924528302,0.815551908
54929,43020,0.192825112,0.055194805,0.075471698,0.181575708
54929,11540,0.003139013,0.000000000,0.000000000,0.002872384
54930,99999,1.000000000,1.000000000,1.000000000,1.000000000
54931,11540,1.000000000,0.000000000,1.000000000,1.000000000
54932,22540,1.000000000,1.000000000,1.000000000,1.000000000
54933,99999,1.000000000,1.000000000,1.000000000,1.000000000
54935,22540,1.000000000,1.000000000,1.000000000,1.000000000
54936,22540,1.000000000,1.000000000,1.000000000,1.000000000
54937,22540,1.000000000,1.000000000,1.000000000,1.000000000
54940,99999,0.627388535,0.666666667,0.785714286,0.630310994
54940,36780,0.276615105,0.263157895,0.214285714,0.275514674
54940,11540,0.095996360,0.070175439,0.000000000,0.094174332
54941,99999,1.000000000,1.000000000,1.000000000,1.000000000
54942,11540,1.000000000,1.000000000,1.000000000,1.000000000
54943,99999,1.000000000,1.000000000,1.000000000,1.000000000
54944,11540,0.999728113,1.000000000,1.000000000,0.999743918
54944,36780,0.000271887,0.000000000,0.000000000,0.000256082
54945,44620,0.010074231,0.000000000,0.000000000,0.009500000
54945,99999,0.989925769,1.000000000,1.000000000,0.990500000
54946,99999,0.000000000,1.000000000,1.000000000,1.000000000
54947,36780,1.000000000,1.000000000,1.000000000,1.000000000
54948,43020,1.000000000,1.000000000,1.000000000,1.000000000
54949,99999,1.000000000,1.000000000,1.000000000,1.000000000
54950,99999,0.756775539,0.685185185,0.937500000,0.758032787
54950,43020,0.243224461,0.314814815,0.062500000,0.241967213
54952,36780,0.785624311,0.907563025,0.860254083,0.795754650
54952,11540,0.214375689,0.092436975,0.139745917,0.204245350
54956,11540,0.002672077,0.001465201,0.000000000,0.002493210
54956,36780,0.997327923,0.998534799,1.000000000,0.997506790
54957,36780,1.000000000,1.000000000,1.000000000,1.000000000
54960,99999,1.000000000,1.000000000,1.000000000,1.000000000
54961,11540,0.220826135,0.208000000,0.236286920,0.220661986
54961,99999,0.779173865,0.792000000,0.763713080,0.779338014
54962,99999,1.000000000,1.000000000,1.000000000,1.000000000
54963,36780,0.995879929,0.993865031,1.000000000,0.995837958
54963,99999,0.004120071,0.006134969,0.000000000,0.004162042
54964,36780,0.791752577,0.850000000,1.000000000,0.794466403
54964,22540,0.208247423,0.150000000,0.000000000,0.205533597
54965,99999,1.000000000,1.000000000,1.000000000,1.000000000
54966,44620,0.124489796,0.075949367,0.125000000,0.120899719
54966,99999,0.875510204,0.924050633,0.875000000,0.879100281
54967,99999,1.000000000,1.000000000,1.000000000,1.000000000
54968,99999,1.000000000,1.000000000,1.000000000,1.000000000
54969,99999,0.000000000,0.000000000,1.000000000,1.000000000
54970,99999,1.000000000,1.000000000,1.000000000,1.000000000
54971,36780,0.040845070,0.015789474,0.000000000,0.037882907
54971,99999,0.087323944,0.013157895,0.023952096,0.080297263
54971,22540,0.871830986,0.971052632,0.976047904,0.881819830
54974,22540,1.000000000,1.000000000,1.000000000,1.000000000
54976,99999,0.000000000,0.000000000,1.000000000,1.000000000
54977,44620,0.047839506,0.000000000,0.000000000,0.046268657
54977,99999,0.952160494,1.000000000,1.000000000,0.953731343
54978,43020,1.000000000,1.000000000,1.000000000,1.000000000
54979,22540,0.938596491,0.894736842,1.000000000,0.938028169
54979,36780,0.061403509,0.105263158,0.000000000,0.061971831
54980,36780,1.000000000,0.000000000,1.000000000,1.000000000
54981,44620,0.027023707,0.004538578,0.000000000,0.024473222
54981,99999,0.972976293,0.995461422,1.000000000,0.975526778
54982,99999,1.000000000,1.000000000,1.000000000,1.000000000
54983,99999,1.000000000,1.000000000,1.000000000,1.000000000
54984,99999,0.993764988,1.000000000,1.000000000,0.994003690
54984,44620,0.006235012,0.000000000,0.000000000,0.005996310
54985,36780,1.000000000,0.000000000,1.000000000,1.000000000
54986,36780,0.993335802,1.000000000,1.000000000,0.993699685
54986,99999,0.006664198,0.000000000,0.000000000,0.006300315
54990,99999,0.000000000,1.000000000,0.000000000,1.000000000
55001,33460,1.000000000,1.000000000,1.000000000,1.000000000
55003,33460,1.000000000,1.000000000,1.000000000,1.000000000
55005,33460,1.000000000,1.000000000,1.000000000,1.000000000
55006,99999,0.340229885,0.222222222,0.000000000,0.333518621
55006,33460,0.659770115,0.777777778,1.000000000,0.666481379
55007,99999,1.000000000,1.000000000,1.000000000,1.000000000
55008,33460,1.000000000,1.000000000,1.000000000,1.000000000
55009,39860,0.900534759,0.978193146,1.000000000,0.908696700
55009,33460,0.099465241,0.021806854,0.000000000,0.091303300
55010,33460,0.000000000,0.000000000,1.000000000,1.000000000
55011,33460,1.000000000,1.000000000,1.000000000,1.000000000
55012,33460,1.000000000,1.000000000,1.000000000,1.000000000
55013,33460,1.000000000,1.000000000,1.000000000,1.000000000
55014,33460,1.000000000,1.000000000,1.000000000,1.000000000
55016,33460,1.000000000,1.000000000,1.000000000,1.000000000
55017,33460,1.000000000,1.000000000,1.000000000,1.000000000
55018,33460,0.006928406,0.000000000,0.000000000,0.006451613
55018,22060,0.099307159,0.347826087,0.444444444,0.118279570
55018,39860,0.893764434,0.652173913,0.555555556,0.875268817
55019,22060,1.000000000,1.000000000,1.000000000,1.000000000
55020,22060,0.007947977,0.000000000,0.000000000,0.007623008
55020,33460,0.992052023,1.000000000,1.000000000,0.992376992
55021,36940,0.000373385,0.000000000,0.000000000,0.000333000
55021,22060,0.999626615,1.000000000,1.000000000,0.999667000
55024,33460,1.000000000,1.000000000,1.000000000,1.000000000
55025,33460,1.000000000,1.000000000,1.000000000,1.000000000
55026,39860,1.000000000,1.000000000,1.000000000,1.000000000
55027,39860,0.962585034,1.000000000,1.000000000,0.963545982
55027,40340,0.037414966,0.000000000,0.000000000,0.036454018
55029,33460,1.000000000,0.000000000,1.000000000,1.000000000
55030,99999,1.000000000,1.000000000,1.000000000,1.000000000
55031,33460,1.000000000,1.000000000,1.000000000,1.000000000
55032,33460,1.000000000,1.000000000,1.000000000,1.000000000
55033,39860,0.002230426,0.000000000,0.004228330,0.002159978
55033,33460,0.997769574,1.000000000,0.995771670,0.997840022
55036,99999,1.000000000,1.000000000,1.000000000,1.000000000
55037,99999,1.000000000,1.000000000,1.000000000,1.000000000
55038,33460,1.000000000,1.000000000,1.000000000,1.000000000
55040,33460,1.000000000,1.000000000,1.000000000,1.000000000
55041,39860,0.218922156,0.198083067,0.300000000,0.219618056
55041,40340,0.781077844,0.801916933,0.700000000,0.780381944
55042,33460,1.000000000,1.000000000,1.000000000,1.000000000
55043,33460,1.000000000,1.000000000,1.000000000,1.000000000
55044,33460,1.000000000,1.000000000,1.000000000,1.000000000
55045,33460,1.000000000,1.000000000,1.000000000,1.000000000
55046,22060,1.000000000,1.000000000,1.000000000,1.000000000
55047,33460,1.000000000,1.000000000,1.000000000,1.000000000
55049,36940,0.972196478,1.000000000,1.000000000,0.974747475
55049,22060,0.027803522,0.000000000,0.000000000,0.025252525
55051,33460,0.002079788,0.000000000,0.000000000,0.001900812
55051,99999,0.997920212,1.000000000,1.000000000,0.998099188
55052,22060,0.965558195,1.000000000,1.000000000,0.966396292
55052,36940,0.014251781,0.000000000,0.000000000,0.013904983
55052,99999,0.020190024,0.000000000,0.000000000,0.019698725
55053,39860,0.161835749,0.000000000,0.000000000,0.159904535
55053,22060,0.838164251,1.000000000,1.000000000,0.840095465
55054,33460,1.000000000,1.000000000,1.000000000,1.000000000
55055,33460,1.000000000,1.000000000,1.000000000,1.000000000
55056,33460,1.000000000,1.000000000,1.000000000,1.000000000
55057,39860,0.000426394,0.000000000,0.000000000,0.000382995
55057,22060,0.871442277,0.946236559,1.000000000,0.880697051
55057,33460,0.128131329,0.053763441,0.000000000,0.118919954
55060,36940,1.000000000,1.000000000,1.000000000,1.000000000
55063,99999,1.000000000,1.000000000,1.000000000,1.000000000
55065,39860,0.042283298,0.071428571,0.000000000,0.042338710
55065,33460,0.957716702,0.928571429,1.000000000,0.957661290
55066,39860,1.000000000,1.000000000,1.000000000,1.000000000
55068,33460,1.000000000,1.000000000,1.000000000,1.000000000
55069,33460,0.937041828,0.961038961,0.989690722,0.939831528
55069,99999,0.062958172,0.038961039,0.010309278,0.060168472
55070,33460,1.000000000,1.000000000,1.000000000,1.000000000
55071,33460,1.000000000,1.000000000,1.000000000,1.000000000
55072,99999,1.000000000,1.000000000,1.000000000,1.000000000
55073,33460,1.000000000,1.000000000,1.000000000,1.000000000
55074,33460,1.000000000,1.000000000,1.000000000,1.000000000
55075,33460,1.000000000,1.000000000,1.000000000,1.000000000
55076,33460,1.000000000,1.000000000,1.000000000,1.000000000
55077,33460,1.000000000,1.000000000,1.000000000,1.000000000
55079,33460,1.000000000,1.000000000,1.000000000,1.000000000
55080,33460,1.000000000,1.000000000,1.000000000,1.000000000
55082,33460,1.000000000,1.000000000,1.000000000,1.000000000
55083,33460,0.000000000,1.000000000,1.000000000,1.000000000
55084,33460,1.000000000,1.000000000,1.000000000,1.000000000
55085,33460,1.000000000,0.000000000,1.000000000,1.000000000
55087,22060,1.000000000,0.000000000,1.000000000,1.000000000
55088,22060,0.695763800,1.000000000,1.000000000,0.698089172
55088,33460,0.304236200,0.000000000,0.000000000,0.301910828
55089,33460,0.146603099,0.071428571,0.000000000,0.141242938
55089,39860,0.853396901,0.928571429,1.000000000,0.858757062
55090,33460,1.000000000,0.000000000,1.000000000,1.000000000
55092,33460,1.000000000,1.000000000,1.000000000,1.000000000
55101,33460,1.000000000,1.000000000,1.000000000,1.000000000
55102,33460,1.000000000,1.000000000,1.000000000,1.000000000
55103,33460,1.000000000,1.000000000,1.000000000,1.000000000
55104,33460,1.000000000,1.000000000,1.000000000,1.000000000
55105,33460,1.000000000,1.000000000,1.000000000,1.000000000
55106,33460,1.000000000,1.000000000,1.000000000,1.000000000
55107,33460,1.000000000,1.000000000,1.000000000,1.000000000
55108,33460,1.000000000,1.000000000,1.000000000,1.000000000
55109,33460,1.000000000,1.000000000,1.000000000,1.000000000
55110,33460,1.000000000,1.000000000,1.000000000,1.000000000
55111,33460,1.000000000,1.000000000,1.000000000,1.000000000
55112,33460,1.000000000,1.000000000,1.000000000,1.000000000
55113,33460,1.000000000,1.000000000,1.000000000,1.000000000
55114,33460,1.000000000,1.000000000,1.000000000,1.000000000
55115,33460,1.000000000,1.000000000,1.000000000,1.000000000
55116,33460,1.000000000,1.000000000,1.000000000,1.000000000
55117,33460,1.000000000,1.000000000,1.000000000,1.000000000
55118,33460,1.000000000,1.000000000,1.000000000,1.000000000
55119,33460,1.000000000,1.000000000,1.000000000,1.000000000
55120,33460,1.000000000,1.000000000,1.000000000,1.000000000
55121,33460,1.000000000,1.000000000,1.000000000,1.000000000
55122,33460,1.000000000,1.000000000,1.000000000,1.000000000
55123,33460,1.000000000,1.000000000,1.000000000,1.000000000
55124,33460,1.000000000,1.000000000,1.000000000,1.000000000
55125,33460,1.000000000,1.000000000,1.000000000,1.000000000
55126,33460,1.000000000,1.000000000,1.000000000,1.000000000
55127,33460,1.000000000,1.000000000,1.000000000,1.000000000
55128,33460,1.000000000,1.000000000,1.000000000,1.000000000
55129,33460,1.000000000,1.000000000,1.000000000,1.000000000
55130,33460,1.000000000,1.000000000,1.000000000,1.000000000
55144,33460,0.000000000,1.000000000,0.000000000,1.000000000
55146,33460,0.000000000,1.000000000,0.000000000,1.000000000
55150,33460,1.000000000,1.000000000,1.000000000,1.000000000
55155,33460,0.000000000,1.000000000,1.000000000,1.000000000
55301,33460,1.000000000,1.000000000,1.000000000,1.000000000
55302,33460,1.000000000,1.000000000,1.000000000,1.000000000
55303,33460,1.000000000,1.000000000,1.000000000,1.000000000
55304,33460,1.000000000,1.000000000,1.000000000,1.000000000
55305,33460,1.000000000,1.000000000,1.000000000,1.000000000
55306,33460,1.000000000,1.000000000,1.000000000,1.000000000
55307,99999,1.000000000,1.000000000,1.000000000,1.000000000
55308,33460,1.000000000,1.000000000,1.000000000,1.000000000
55309,33460,1.000000000,1.000000000,1.000000000,1.000000000
55310,99999,1.000000000,1.000000000,1.000000000,1.000000000
55311,33460,1.000000000,1.000000000,1.000000000,1.000000000
55312,26780,0.997925311,1.000000000,1.000000000,0.997967480
55312,99999,0.002074689,0.000000000,0.000000000,0.002032520
55313,33460,1.000000000,1.000000000,1.000000000,1.000000000
55314,99999,1.000000000,1.000000000,1.000000000,1.000000000
55315,33460,1.000000000,1.000000000,1.000000000,1.000000000
55316,33460,1.000000000,1.000000000,1.000000000,1.000000000
55317,33460,1.000000000,1.000000000,1.000000000,1.000000000
55318,33460,1.000000000,1.000000000,1.000000000,1.000000000
55319,33460,1.000000000,1.000000000,1.000000000,1.000000000
55320,33460,0.630584984,0.537313433,0.911764706,0.632042254
55320,41060,0.369415016,0.462686567,0.088235294,0.367957746
55321,33460,0.996679317,1.000000000,1.000000000,0.997027601
55321,26780,0.000474383,0.000000000,0.000000000,0.000424628
55321,99999,0.002846300,0.000000000,0.000000000,0.002547771
55322,33460,1.000000000,1.000000000,1.000000000,1.000000000
55323,33460,0.000000000,1.000000000,1.000000000,1.000000000
55324,99999,1.000000000,1.000000000,1.000000000,1.000000000
55325,33460,0.000491642,0.000000000,0.000000000,0.000469704
55325,99999,0.999508358,1.000000000,1.000000000,0.999530296
55327,33460,1.000000000,1.000000000,1.000000000,1.000000000
55328,33460,1.000000000,1.000000000,1.000000000,1.000000000
55329,41060,0.490047393,0.176470588,0.407407407,0.483166515
55329,99999,0.509952607,0.823529412,0.592592593,0.516833485
55330,33460,1.000000000,1.000000000,1.000000000,1.000000000
55331,33460,1.000000000,1.000000000,1.000000000,1.000000000
55332,31860,0.062656642,0.041666667,0.000000000,0.060676779
55332,99999,0.937343358,0.958333333,1.000000000,0.939323221
55333,99999,0.984567901,1.000000000,1.000000000,0.985714286
55333,35580,0.015432099,0.000000000,0.000000000,0.014285714
55334,31860,0.011764706,0.000000000,0.000000000,0.011019284
55334,99999,0.988235294,1.000000000,1.000000000,0.988980716
55335,31860,0.110929853,0.166666667,0.000000000,0.110223642
55335,99999,0.887438825,0.833333333,1.000000000,0.888178914
55335,26780,0.001631321,0.000000000,0.000000000,0.001597444
55336,26780,0.954654575,1.000000000,1.000000000,0.959114959
55336,99999,0.045345425,0.000000000,0.000000000,0.040885041
55337,33460,1.000000000,1.000000000,1.000000000,1.000000000
